FID_main__,DN,area,perimeter,FID_Pond_W,Shape_Leng,Shape_Area,Watershed_,Percent_Pe,Percent_Im,Calc_Area,
160148,255,18.7199707,20.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,18.71661824,
160153,255,23.76000977,30,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,23.75557634,
160175,255,563.7585449,136.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,563.6584933,
160191,255,13.32055664,18,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,13.31754656,
160258,255,8.640136719,13.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,8.6383912,
160295,255,11.16015625,14.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,11.15794205,
160302,255,6.83984375,12,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,6.838757229,
160327,255,420.4790039,133.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,420.4027461,
160348,255,127.079834,61.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,127.0570724,
160376,255,3.960449219,9.600000001,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,3.959298149,
160401,255,108.3608398,56.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,108.340818,
160433,255,15.11987305,19.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,15.11732575,
160452,255,43.19946289,32.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,43.19214771,
160457,255,186.479248,104.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,186.4457368,
160475,255,148.3203125,84,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,148.2926675,
160482,255,290.520752,90,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,290.4667109,
160562,255,48.59985352,36,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,48.59117225,
160565,255,59.75952148,39.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,59.74946159,
160640,255,4284.363037,1276.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,2801.455566,
160781,255,855.7214355,216,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,855.5666332,
161030,255,2.519775391,7.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,2.519551996,
161054,255,48.59985352,34.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,48.59131492,
161057,255,93.24047852,60,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,93.22286001,
161104,255,55.44042969,45.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,55.43014164,
161127,255,687.9604492,253.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,687.8356686,
161148,255,105.1208496,60,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,105.1006244,
161182,255,34.55932617,27.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,34.55355215,
161211,255,4.6796875,9.600000001,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,4.679170794,
161257,255,139.3200684,62.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,139.2944752,
161269,255,38.87963867,28.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,38.8728876,
161314,255,87.83911133,51.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,87.82370097,
161389,255,1704.241699,393.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,1703.932506,
161489,255,32.40063477,28.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,32.39421502,
161579,255,38.87963867,38.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,38.87274483,
161586,255,11.87963867,15.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,11.87784975,
161611,255,13.68017578,18,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,13.67744822,
161620,255,124.199707,56.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,124.1769516,
161678,255,13.6796875,18,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,13.67749256,
161716,255,376.1989746,110.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,376.1321075,
161795,255,13.32006836,16.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,13.31753325,
161829,255,130.3198242,78,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,130.2964133,
161831,255,14.03979492,18,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,14.03749535,
161853,255,11.15991211,15.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,11.15792197,
161870,255,15.12011719,16.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,15.11724807,
161926,255,280.0783691,160.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,280.027935,
162000,255,124.5605469,62.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,124.5368908,
162007,255,252.359375,99.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,252.3141207,
162038,255,14.76025391,19.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,14.7572605,
162124,255,7.200195313,12,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,7.198689937,
162224,255,24.12011719,24,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,24.11551278,
162291,255,17.28027344,19.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,17.27685967,
162299,255,229.3190918,86.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,229.2784469,
162378,255,35.99951172,32.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,35.99348537,
162382,255,40.31933594,28.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,40.31272644,
162392,255,5.040039063,10.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,5.039085717,
162405,255,0.719970703,3.599999999,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,0.71986918,
162406,255,1.079833984,4.799999999,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,1.079803799,
162451,255,31.32006836,24,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,31.31443185,
162505,255,95.04125977,72,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,95.02282063,
162579,255,12.24072266,20.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,12.23779362,
162591,255,24.48022461,22.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,24.47558359,
162601,255,21.95996094,22.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,21.95602599,
162742,255,48.96020508,32.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,48.95123444,
162773,255,17.64038086,20.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,17.63683212,
163238,255,409.3200684,121.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,38.71288396,
163240,255,297053.3193,48583.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,281596.7411,
163460,255,24.83935547,27.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,24.83553466,
163660,255,131.3999023,57.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,53.19877694,
164001,255,167.0402832,74.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,141.1893179,
164007,255,79.56005859,46.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,79.54576737,
164293,255,518.7597656,175.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,518.6668101,
168357,255,14483901.23,1882215.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,533289.1312,
148277,255,27.35986328,25.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,7.306712864,
148278,255,14.03979492,18,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,2.840796776,
148426,255,21.24072266,27.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,21.2360778,
148457,255,569.5205078,192,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,146.0888025,
148509,255,105.840332,55.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,105.8204203,
148546,255,63.36010742,38.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,63.34850639,
148547,255,5.039794922,9.600000001,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,5.039089536,
148596,255,27.36035156,22.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,27.35507907,
148601,255,10.08007813,14.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,10.07812317,
148612,255,190.0800781,73.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,190.0457249,
148684,255,4.320068359,9.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,4.319213685,
148716,255,52.91992188,43.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,52.91037496,
148765,255,7.199951172,12,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,7.198704714,
148835,255,277.9194336,81.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,277.8699515,
148943,255,20.87939453,21.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,20.87624397,
149013,255,14.39990234,18,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,14.39740948,
149042,255,483.4821777,169.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,37.81299366,
149081,255,16.92016602,25.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,0.061488125,
149084,255,9.720214844,14.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,9.718239207,
149087,255,17.99926758,20.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,17.99666468,
149122,255,80.99975586,42,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,80.98543232,
149126,255,18.71948242,20.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,18.7166352,
149173,255,30.23999023,36,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,30.23431069,
149182,255,412.2004395,132,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,412.1256399,
149217,255,8.639892578,15.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,8.638441847,
149221,255,332.6398926,134.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,332.5805509,
149225,255,73.79931641,43.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,73.78655487,
149275,255,7.920166016,13.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,7.918526892,
149301,255,76.6796875,50.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,76.66623526,
149302,255,75.6003418,42,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,75.58647021,
149310,255,38.16015625,27.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,38.15319076,
149316,255,192.9597168,93.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,192.9253075,
149324,255,73.43969727,43.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,73.42662756,
149361,255,172.0803223,73.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,172.0492498,
149387,255,9.719970703,14.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,9.718260556,
149397,255,193.3200684,73.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,193.2845899,
149400,255,358.560791,142.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,358.4957294,
149428,255,29.51977539,33.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,29.51459568,
149458,255,7.199707031,12,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,7.198703884,
149468,255,52.91992188,33.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,52.91036429,
149490,255,36.36035156,32.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,36.35331061,
149503,255,185.0402832,93.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,185.0062783,
149511,255,118.440918,67.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,118.4183178,
149644,255,2.159912109,6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,2.159612341,
149654,255,39.23974609,27.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,39.23284834,
149684,255,1.439941406,4.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,1.439741553,
149707,255,12.24023438,16.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,12.23771867,
149715,255,24.12011719,22.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,24.1154992,
149732,255,145.0803223,75.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,145.0527852,
149819,255,182.1594238,92.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,182.127012,
149833,255,38.87988281,28.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,38.87287646,
149991,255,476.9990234,165.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,476.9143731,
150007,255,10.44018555,15.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,10.43814319,
150019,255,42.84082031,32.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,42.83224597,
150023,255,903.5993652,262.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,903.436645,
150030,255,10384.91992,2426.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,10383.03919,
150039,255,28.08007813,25.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,28.07499162,
150065,255,258.4790039,102,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,258.4335012,
150090,255,18.36035156,20.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,18.35670022,
150094,255,1263.240967,308.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,1263.014039,
150098,255,172.8012695,92.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,172.7690175,
150134,255,23.03979492,24,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,23.03577524,
150236,255,2.879882813,8.400000001,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,2.879471826,
150241,255,45.72045898,36,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,45.71165654,
150258,255,596.1599121,170.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,596.0526453,
150284,255,6.119873047,10.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,6.118908411,
150358,255,32.04003906,27.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,32.03423297,
150369,255,22.6796875,25.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,22.67589444,
150376,255,1130.040283,333.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,1129.835923,
150391,255,47.16015625,37.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,47.15160066,
150442,255,20.15991211,22.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,20.15638744,
150494,255,16.20019531,18,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,16.1970532,
150514,255,9.719726563,14.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,9.718247038,
150552,255,79.19995117,55.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,79.18560494,
150581,255,348.1193848,116.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,348.0549167,
150599,255,41.03979492,36,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,41.03268314,
150618,255,24.84033203,28.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,24.83556642,
150670,255,14.39941406,18,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,14.39732019,
150782,255,1386.358398,495.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,1386.110957,
150903,255,57.9597168,34.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,57.94956338,
150959,255,12.95996094,16.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,12.95761372,
150963,255,70.55957031,40.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,5.894654763,
151006,255,627.8393555,180,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,627.7259218,
151023,255,156.2399902,75.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,156.2124827,
151035,255,39.59985352,27.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,39.59286938,
151080,255,18.00024414,20.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,17.99673313,
151171,255,20.88012695,22.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,20.87616849,
151178,255,21.9597168,22.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,21.95595418,
151205,255,17.28027344,20.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,17.27692038,
151208,255,56.15966797,37.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,56.14970817,
151240,255,0.719970703,3.599999999,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,0.719870144,
151276,255,31.68066406,27.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,31.67419751,
151277,255,5.040039063,13.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,5.039096219,
151278,255,5.399902344,10.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,5.399035929,
151303,255,53.28027344,38.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,53.27039816,
151310,255,2440.800781,499.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,2440.361556,
151342,255,46.80004883,45.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,46.79141205,
151378,255,120.9597168,69.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,120.9374989,
151383,255,24857.27197,5996.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,13737.53676,
151403,255,205.2004395,85.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,205.1633232,
151460,255,101.1601563,51.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,101.1417879,
151467,255,106.5603027,51.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,106.5409037,
151474,255,63.3605957,39.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,63.34860148,
151508,255,107.6394043,52.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,107.6206858,
151515,255,38.16015625,32.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,38.15322632,
151551,255,525.9599609,159.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,525.8623796,
151590,255,185.0397949,70.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,185.0054926,
151593,255,104.7602539,56.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,104.7405225,
151607,255,2581.202393,603.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,2580.730698,
151623,255,48.96044922,36,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,48.95101433,
151636,255,191.1601563,78,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,191.124494,
151662,255,11.15991211,15.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,11.15793052,
151690,255,47.87939453,34.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,47.87143399,
151718,255,104.7597656,51.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,104.7406847,
151730,255,60.12036133,38.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,60.10919906,
151741,255,379.0803223,116.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,379.0120952,
151764,255,97.55957031,64.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,97.54244482,
151773,255,287204.0244,57952.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,132881.5591,
151786,255,126.0002441,61.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,125.9768553,
151789,255,9423.726807,2511.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,9422.014747,
151880,255,5935.681396,1530,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,5934.594663,
151893,255,224.9997559,114,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,66.90911716,
151912,255,80.27954102,48,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,80.26538071,
151935,255,50.76049805,37.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,50.75082637,
151943,255,112.6801758,62.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,112.6594169,
151958,255,50.76025391,39.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,50.75080347,
151963,255,3.599609375,9.600000001,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,3.599371013,
151969,255,66.9609375,44.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,2.883261541,
151998,255,27.72021484,26.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,27.71496988,
152009,255,10.43994141,15.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,10.43810417,
152086,255,100.800293,70.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,100.781724,
152087,255,24.11987305,24,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,24.11562984,
152099,255,31.3203125,33.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,31.3143267,
152129,255,90.00024414,44.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,89.98359985,
152130,255,33.11987305,31.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,33.11395118,
152131,255,6.479980469,10.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,6.478854901,
152134,255,70.19970703,40.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,70.18773506,
152141,255,247.3203125,105.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,247.2750293,
152159,255,34.91967773,32.4,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,34.91384395,
152169,255,66.96044922,39.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,66.94830747,
152233,255,39.23950195,33.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,39.2328419,
152244,255,2617.919922,495.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,2487.761571,
152252,255,121.3198242,72,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,121.2977913,
152266,255,8.639892578,13.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,8.638408554,
152276,255,6.119873047,12,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,6.11887073,
152328,255,884.8808594,226.8,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,884.7203158,
152386,255,11.52026367,15.6,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,11.5179496,
152400,255,1058.039063,187.2,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,1057.845845,
152484,255,70.19921875,54,35,12791.97349,3607220.177,Manitou Pond,65.49,34.51,70.18793902,
